REFERENCETIME,AIR_TEMPERATURE,PRECIPITATION,VISIBILITY,WIND_DIRECTION,WIND_SPEED
2016-01-12T01:00:00,-4,0.0,50000,90,8.2
2016-01-12T01:30:00,-5,0.0,50000,90,8.7
2016-01-12T02:30:00,-5,0.1,50000,90,8.7
2016-01-12T03:00:00,-6,0.0,50000,90,8.2
2016-01-12T03:30:00,-6,0.0,50000,90,7.2
2016-01-12T04:30:00,-6,0.03,50000,90,8.2
2016-01-12T05:00:00,-7,0.01,50000,80,7.7
2016-01-12T05:30:00,-7,0.01,50000,90,9.8
2016-01-12T06:00:00,-7,0.03,50000,70,7.2
2016-01-12T06:30:00,-7,0.03,50000,80,7.7
2016-01-12T07:00:00,-7,0.0,50000,80,7.7
2016-01-12T07:30:00,-7,0.0,50000,80,5.7
2016-01-12T08:00:00,-7,0.0,50000,80,6.7
2016-01-12T08:30:00,-7,0.0,50000,80,6.7
2016-01-12T09:00:00,-6,0.0,50000,70,4.6
2016-01-12T09:30:00,-6,0.0,50000,80,6.2
2016-01-12T11:00:00,-5,0.0,50000,80,7.2
2016-01-12T11:30:00,-5,0.0,50000,70,6.2
2016-01-12T12:00:00,-5,0.0,50000,80,6.7
2016-01-12T12:30:00,-5,0.0,50000,90,7.7
2016-01-12T13:00:00,-5,0.02,50000,90,8.2
2016-01-12T13:30:00,-5,0.02,50000,70,7.7
2016-01-12T14:00:00,-5,0.0,50000,70,5.7
2016-01-12T14:30:00,-5,0.0,50000,80,6.2
2016-01-12T15:00:00,-6,0.03,49375,80,7.2
2016-01-12T15:30:00,-6,0.03,49375,80,6.2
2016-01-12T16:00:00,-5,0.0,50000,70,6.2
2016-01-12T16:30:00,-5,0.0,50000,70,5.7
2016-01-12T17:00:00,-5,0.01,50000,60,4.1
2016-01-12T17:30:00,-5,0.01,50000,80,5.1
2016-01-12T18:00:00,-5,0.0,50000,80,5.7
2016-01-12T18:30:00,-5,0.0,50000,60,2.6
2016-01-12T19:00:00,-5,0.07,50000,100,5.7
2016-01-12T19:30:00,-5,0.07,50000,90,5.7
2016-01-12T20:00:00,-5,0.0,50000,80,5.1
2016-01-12T20:30:00,-5,0.0,50000,80,6.7
2016-01-12T21:00:00,-6,0.05,50000,80,5.7
2016-01-12T21:30:00,-6,0.05,50000,80,5.7
2016-01-12T22:00:00,-6,0.0,50000,80,6.2
2016-01-12T22:30:00,-6,0.0,50000,100,4.6
2016-01-12T23:00:00,-6,0.01,50000,90,4.1
2016-01-13T00:00:00,-6,0.06,50000,70,6.2
2016-01-13T00:30:00,-6,0.06,50000,80,8.2
2016-01-13T01:00:00,-6,0.0,50000,80,7.7
2016-01-13T01:30:00,-6,0.0,50000,80,7.2
2016-01-13T02:30:00,-6,0.0,50000,80,6.2
2016-01-13T04:00:00,-6,0.01,50000,60,4.1
2016-01-13T04:30:00,-7,0.01,50000,70,4.6
2016-01-13T05:00:00,-6,0.0,50000,70,5.7
2016-01-13T05:30:00,-7,0.0,50000,70,4.6
2016-01-13T06:00:00,-7,0.03,50000,80,6.7
2016-01-13T06:30:00,-7,0.03,50000,80,6.2
2016-01-13T07:00:00,-7,0.0,50000,80,6.2
2016-01-13T07:30:00,-7,0.0,50000,80,6.7
2016-01-13T08:00:00,-8,0.02,50000,80,6.7
2016-01-13T08:30:00,-8,0.02,50000,80,5.7
2016-01-13T09:00:00,-8,0.01,50000,80,6.7
2016-01-13T09:30:00,-9,0.01,50000,80,7.2
2016-01-13T10:00:00,-9,0.02,50000,80,6.7
2016-01-13T10:30:00,-9,0.02,50000,80,7.7
2016-01-13T11:00:00,-9,0.01,50000,90,7.7
2016-01-13T11:30:00,-9,0.01,50000,80,5.7
2016-01-13T12:00:00,-8,0.0,50000,100,7.2
2016-01-13T12:30:00,-8,0.0,50000,90,6.7
2016-01-13T13:00:00,-8,0.0,50000,90,7.2
2016-01-13T13:30:00,-8,0.0,50000,80,5.7
2016-01-13T14:00:00,-8,0.07,50000,100,5.1
2016-01-13T14:30:00,-8,0.07,50000,80,6.2
2016-01-13T15:00:00,-9,0.0,39732,80,5.1
2016-01-13T15:30:00,-9,0.0,39732,80,6.2
2016-01-13T16:00:00,-9,0.01,50000,90,5.7
2016-01-13T16:30:00,-9,0.01,50000,80,5.7
2016-01-13T17:00:00,-9,0.01,50000,80,5.7
2016-01-13T17:30:00,-9,0.01,50000,80,6.2
2016-01-13T18:00:00,-10,0.0,50000,90,5.1
2016-01-13T18:30:00,-10,0.0,50000,100,5.1
2016-01-13T19:00:00,-10,0.02,50000,100,5.1
2016-01-13T19:30:00,-10,0.02,50000,100,5.1
2016-01-13T20:00:00,-10,0.0,50000,110,4.1
2016-01-13T20:30:00,-10,0.0,50000,90,5.1
2016-01-13T21:00:00,-10,0.0,50000,100,5.1
2016-01-13T21:30:00,-10,0.0,50000,110,4.1
2016-01-13T22:00:00,-10,0.01,50000,80,4.6
2016-01-13T22:30:00,-10,0.01,50000,110,4.6
2016-01-13T23:00:00,-10,0.0,50000,110,4.6
2016-01-13T23:30:00,-10,0.0,50000,110,4.6
2016-01-14T00:30:00,-9,0.0,50000,130,4.1
2016-01-14T01:00:00,-10,0.07,50000,110,4.1
2016-01-14T01:30:00,-9,0.07,50000,110,5.7
2016-01-14T02:00:00,-10,0.0,50000,130,3.6
2016-01-14T02:30:00,-10,0.0,50000,120,3.6
2016-01-14T03:00:00,-10,0.02,50000,110,3.6
2016-01-14T03:30:00,-10,0.02,50000,110,4.6
2016-01-14T04:00:00,-10,0.0,50000,120,4.1
2016-01-14T04:30:00,-10,0.0,50000,120,3.1
2016-01-14T05:00:00,-10,0.02,50000,110,3.6
2016-01-14T05:30:00,-10,0.02,50000,120,3.6
2016-01-14T06:00:00,-10,0.0,50000,130,4.1
2016-01-14T06:30:00,-10,0.0,50000,120,4.1
2016-01-14T07:00:00,-10,0.0,50000,120,3.6
2016-01-14T07:30:00,-10,0.0,50000,120,3.6
2016-01-14T08:00:00,-10,0.0,50000,140,3.6
2016-01-14T08:30:00,-11,0.0,50000,130,3.6
2016-01-14T09:00:00,-10,0.01,50000,130,4.6
2016-01-14T09:30:00,-10,0.01,50000,130,4.6
2016-01-14T10:00:00,-11,0.09,50000,130,4.1
2016-01-14T10:30:00,-11,0.09,50000,130,4.1
2016-01-14T11:00:00,-10,0.0,50000,140,4.6
2016-01-14T11:30:00,-9,0.0,50000,140,4.1
2016-01-14T12:00:00,-9,0.0,46420,130,4.1
2016-01-14T12:30:00,-8,0.0,46420,130,3.6
2016-01-14T13:00:00,-8,0.0,50000,100,4.1
2016-01-14T13:30:00,-8,0.0,50000,100,4.1
2016-01-14T14:00:00,-9,0.0,50000,100,4.6
2016-01-14T14:30:00,-9,0.0,50000,100,3.6
2016-01-14T15:00:00,-9,0.0,50000,110,4.1
2016-01-14T15:30:00,-9,0.0,50000,120,4.1
2016-01-14T16:00:00,-9,0.01,50000,120,3.6
2016-01-14T16:30:00,-9,0.01,50000,120,3.1
2016-01-14T17:00:00,-10,0.04,50000,130,4.1
2016-01-14T17:30:00,-10,0.04,50000,110,4.6
2016-01-14T18:00:00,-10,0.0,50000,120,4.1
2016-01-14T18:30:00,-10,0.0,50000,120,4.1
2016-01-14T19:00:00,-10,0.0,50000,120,4.1
2016-01-14T19:30:00,-10,0.0,50000,140,3.1
2016-01-14T20:00:00,-10,0.0,50000,140,3.6
2016-01-14T20:30:00,-10,0.0,50000,130,3.1
2016-01-14T21:00:00,-10,0.0,50000,140,3.6
2016-01-14T21:30:00,-10,0.0,50000,120,3.1
2016-01-14T22:00:00,-11,0.0,50000,130,3.6
2016-01-14T22:30:00,-11,0.0,50000,120,4.1
2016-01-14T23:00:00,-11,0.05,50000,130,4.1
2016-01-14T23:30:00,-11,0.05,50000,130,4.6
2016-01-15T00:00:00,-12,0.0,50000,130,4.6
2016-01-15T00:30:00,-13,0.0,50000,130,4.6
2016-01-15T01:00:00,-13,0.01,50000,140,4.1
2016-01-15T02:00:00,-13,0.0,50000,130,4.1
2016-01-15T03:00:00,-13,0.0,50000,130,3.6
2016-01-15T04:00:00,-13,0.05,50000,140,3.6
2016-01-15T04:30:00,-13,0.05,50000,140,4.6
2016-01-15T05:00:00,-14,0.0,50000,140,4.1
2016-01-15T05:30:00,-13,0.0,50000,140,4.1
2016-01-15T06:00:00,-13,0.06,49143,140,4.6
2016-01-15T06:30:00,-13,0.06,49143,130,4.1
2016-01-15T07:00:00,-14,0.01,45004,140,4.1
2016-01-15T07:30:00,-14,0.01,45004,140,4.6
2016-01-15T08:00:00,-15,0.01,50000,140,4.1
2016-01-15T08:30:00,-15,0.01,50000,140,4.6
2016-01-15T09:00:00,-14,0.04,50000,140,4.1
2016-01-15T09:30:00,-14,0.04,50000,140,4.6
2016-01-15T10:00:00,-15,0.0,27076,120,4.1
2016-01-15T10:30:00,-14,0.0,27076,130,3.1
2016-01-15T11:00:00,-14,0.0,50000,140,3.1
2016-01-15T11:30:00,-13,0.0,50000,110,2.6
2016-01-15T12:00:00,-13,0.05,40329,110,3.6
2016-01-15T12:30:00,-13,0.05,40329,130,3.6
2016-01-15T13:00:00,-13,0.0,50000,130,4.1
2016-01-15T13:30:00,-12,0.0,50000,120,4.1
2016-01-15T14:00:00,-14,0.0,47731,110,3.1
2016-01-15T14:30:00,-14,0.0,47731,130,4.1
2016-01-15T15:00:00,-14,0.0,50000,120,4.1
2016-01-15T15:30:00,-14,0.0,50000,140,4.1
2016-01-15T16:00:00,-14,0.08,50000,130,3.6
2016-01-15T16:30:00,-14,0.08,50000,120,3.1
2016-01-15T17:00:00,-15,0.03,36929,120,4.6
2016-01-15T17:30:00,-15,0.03,36929,120,4.6
2016-01-15T18:00:00,-15,0.0,50000,130,4.6
2016-01-15T18:30:00,-15,0.0,50000,110,5.7
2016-01-15T19:00:00,-15,0.0,46198,120,5.1
2016-01-15T19:30:00,-15,0.0,46198,120,4.6
2016-01-15T20:00:00,-15,0.0,50000,130,4.6
2016-01-15T20:30:00,-15,0.0,50000,100,5.7
2016-01-15T21:00:00,-15,0.03,50000,120,4.1
2016-01-15T21:30:00,-15,0.03,50000,110,5.1
2016-01-15T22:00:00,-15,0.0,49774,110,6.2
2016-01-15T22:30:00,-16,0.0,49774,110,6.2
2016-01-15T23:00:00,-16,0.01,50000,120,5.7
2016-01-16T00:30:00,-16,0.01,50000,120,6.7
2016-01-16T01:00:00,-16,0.01,50000,130,5.7
2016-01-16T02:00:00,-16,0.02,50000,120,5.7
2016-01-16T03:00:00,-15,0.0,50000,120,5.7
2016-01-16T04:00:00,-14,0.0,50000,130,4.6
2016-01-16T05:00:00,-13,0.03,2941,120,4.1
2016-01-16T05:30:00,-12,0.03,2941,120,5.1
2016-01-16T06:00:00,-11,0.27,861,120,3.6
2016-01-16T06:30:00,-11,0.27,861,130,4.6
2016-01-16T07:00:00,-11,0.11,50000,120,4.1
2016-01-16T07:30:00,-11,0.11,50000,130,4.1
2016-01-16T08:00:00,-11,0.0,32030,130,3.6
2016-01-16T08:30:00,-10,0.0,32030,90,3.1
2016-01-16T09:00:00,-10,0.0,23103,100,2.6
2016-01-16T09:30:00,-10,0.0,23103,90,3.1
2016-01-16T10:00:00,-11,0.0,29235,70,2.1
2016-01-16T10:30:00,-12,0.0,29235,90,2.1
2016-01-16T11:00:00,-11,0.05,31421,100,2.1
2016-01-16T11:30:00,-10,0.05,31421,100,2.6
2016-01-16T12:00:00,-10,0.0,45124,110,2.6
2016-01-16T12:30:00,-9,0.0,45124,100,2.6
2016-01-16T13:00:00,-9,0.0,43372,100,2.1
2016-01-16T13:30:00,-9,0.0,43372,110,2.1
2016-01-16T14:00:00,-8,0.0,41627,100,2.6
2016-01-16T14:30:00,-8,0.0,41627,110,1.5
2016-01-16T15:00:00,-8,0.0,30455,110,2.6
2016-01-16T15:30:00,-8,0.0,30455,100,2.1
2016-01-16T16:00:00,-8,0.0,45980,140,2.6
2016-01-16T16:30:00,-9,0.0,45980,100,2.6
2016-01-16T17:00:00,-8,0.04,32164,100,2.6
2016-01-16T17:30:00,-8,0.04,32164,120,3.1
2016-01-16T18:00:00,-8,0.0,46564,120,3.6
2016-01-16T18:30:00,-8,0.0,46564,100,3.6
2016-01-16T19:00:00,-8,0.06,48020,120,3.1
2016-01-16T19:30:00,-8,0.06,48020,100,3.1
2016-01-16T20:00:00,-8,0.0,50000,100,3.6
2016-01-16T20:30:00,-8,0.0,50000,90,2.1
2016-01-16T21:00:00,-8,0.0,50000,100,3.6
2016-01-16T21:30:00,-8,0.0,50000,100,4.1
2016-01-16T22:00:00,-7,0.06,47342,110,3.6
2016-01-16T22:30:00,-7,0.06,47342,110,3.6
2016-01-16T23:00:00,-7,0.0,50000,110,3.1
2016-01-17T00:00:00,-7,0.05,50000,110,4.1
2016-01-17T02:00:00,-9,0.0,47807,100,4.1
2016-01-17T03:00:00,-8,0.04,46029,110,3.6
2016-01-17T04:00:00,-9,0.0,48259,90,4.1
2016-01-17T05:00:00,-9,0.02,50000,100,4.1
2016-01-17T05:30:00,-8,0.02,50000,80,2.6
2016-01-17T06:00:00,-8,0.01,27750,80,3.1
2016-01-17T06:30:00,-7,0.01,27750,90,3.1
2016-01-17T07:00:00,-7,0.09,4961,90,3.1
2016-01-17T07:30:00,-7,0.09,4961,100,3.6
2016-01-17T08:00:00,-7,0.1,21468,80,3.1
2016-01-17T08:30:00,-7,0.1,21468,90,2.6
2016-01-17T09:00:00,-7,0.0,43405,120,2.1
2016-01-17T09:30:00,-6,0.0,43405,180,1.0
2016-01-17T10:00:00,-5,0.0,27175,150,2.1
2016-01-17T10:30:00,0,0.0,27175,230,8.7
2016-01-17T11:00:00,0,0.0,50000,240,8.2
2016-01-17T11:30:00,0,0.0,50000,240,7.7
2016-01-17T12:00:00,0,0.11,124,250,10.3
2016-01-17T12:30:00,-1,0.11,124,240,9.3
2016-01-17T13:00:00,0,0.28,218,250,7.7
2016-01-17T13:30:00,0,0.28,218,250,6.7
2016-01-17T14:00:00,0,0.0,8666,240,10.8
2016-01-17T14:30:00,1,0.0,8666,240,12.9
2016-01-17T15:00:00,0,0.24,970,230,13.4
2016-01-17T15:30:00,0,0.24,970,240,11.3
2016-01-17T16:00:00,1,0.84,186,250,11.3
2016-01-17T16:30:00,0,0.84,186,260,7.7
2016-01-17T17:00:00,1,0.35,2878,250,8.7
2016-01-17T17:30:00,1,0.35,2878,260,8.7
2016-01-17T18:00:00,1,0.17,22041,240,5.1
2016-01-17T18:30:00,1,0.17,22041,300,9.8
2016-01-17T19:00:00,2,0.0,11690,280,11.8
2016-01-17T19:30:00,1,0.0,11690,310,9.8
2016-01-17T20:00:00,0,0.15,20510,250,9.3
2016-01-17T20:30:00,0,0.15,20510,250,9.8
2016-01-17T21:00:00,0,0.0,1286,260,11.3
2016-01-17T21:30:00,-1,0.0,1286,250,6.7
2016-01-17T22:00:00,0,0.11,204,240,8.7
2016-01-17T22:30:00,-1,0.11,204,250,7.7
2016-01-17T23:00:00,-1,0.01,37286,240,7.7
2016-01-17T23:30:00,0,0.01,37286,240,9.3
2016-01-18T00:00:00,0,0.07,9355,230,7.7
2016-01-18T00:30:00,0,0.07,9355,230,8.2
2016-01-18T01:00:00,0,0.0,33372,230,9.8
2016-01-18T02:00:00,0,0.0,24947,230,9.8
2016-01-18T04:00:00,0,0.0,35040,240,9.3
2016-01-18T04:30:00,1,0.0,35040,230,10.3
2016-01-18T05:00:00,0,0.01,35259,240,10.3
2016-01-18T05:30:00,0,0.01,35259,240,9.3
2016-01-18T06:00:00,1,0.03,12662,240,9.8
2016-01-18T06:30:00,1,0.03,12662,230,9.8
2016-01-18T07:00:00,0,0.11,20378,230,9.8
2016-01-18T07:30:00,1,0.11,20378,240,10.3
2016-01-18T08:00:00,0,0.0,2035,230,9.8
2016-01-18T08:30:00,-1,0.0,2035,240,9.3
2016-01-18T09:00:00,-1,0.04,1335,240,9.3
2016-01-18T09:30:00,-1,0.04,1335,240,10.3
2016-01-18T10:00:00,0,0.08,19024,260,10.8
2016-01-18T10:30:00,0,0.08,19024,250,10.3
2016-01-18T11:00:00,0,0.0,7750,250,10.3
2016-01-18T11:30:00,0,0.0,7750,250,8.2
2016-01-18T12:00:00,0,0.26,10456,260,8.2
2016-01-18T12:30:00,0,0.26,10456,240,7.7
2016-01-18T13:00:00,0,0.0,50000,240,6.7
2016-01-18T13:30:00,0,0.0,50000,240,4.6
2016-01-18T14:00:00,0,0.05,50000,250,4.6
2016-01-18T14:30:00,0,0.05,50000,250,4.6
2016-01-18T15:00:00,-1,0.0,44262,230,1.5
2016-01-18T15:30:00,-1,0.0,44262,170,1.5
2016-01-18T16:00:00,-1,0.0,41001,120,2.1
2016-01-18T16:30:00,-1,0.0,41001,100,1.0
2016-01-18T17:00:00,-1,0.0,22165,0,1.0
2016-01-18T17:30:00,-2,0.0,22165,0,1.0
2016-01-18T18:00:00,-3,0.06,12938,80,1.5
2016-01-18T18:30:00,-3,0.06,12938,110,1.5
2016-01-18T19:00:00,-5,0.01,9443,60,1.5
2016-01-18T19:30:00,-4,0.01,9443,80,1.5
2016-01-18T20:00:00,-3,0.11,13968,90,2.1
2016-01-18T20:30:00,-3,0.11,13968,80,2.1
2016-01-18T21:00:00,-4,0.0,10448,100,3.1
2016-01-18T21:30:00,-5,0.0,10448,120,3.1
2016-01-18T22:00:00,-5,0.01,36076,90,1.5
2016-01-18T22:30:00,-6,0.01,36076,120,2.1
2016-01-18T23:00:00,-6,0.02,48195,120,3.6
2016-01-18T23:30:00,-7,0.02,48195,110,2.1
2016-01-19T00:00:00,-6,0.0,39993,70,2.1
2016-01-19T00:30:00,-5,0.0,39993,100,2.6
2016-01-19T01:00:00,-5,0.66,1600,90,2.1
2016-01-19T01:30:00,-4,0.66,1600,100,2.6
2016-01-19T02:00:00,-4,0.0,50000,90,2.1
2016-01-19T02:30:00,-4,0.0,50000,100,2.1
2016-01-19T03:00:00,-4,1.6,851,110,1.5
2016-01-19T03:30:00,-2,1.6,851,250,6.2
2016-01-19T04:00:00,-1,1.03,5556,240,6.7
2016-01-19T04:30:00,0,1.03,5556,260,9.8
2016-01-19T05:00:00,0,0.0,11243,230,7.7
2016-01-19T05:30:00,-1,0.0,11243,250,7.7
2016-01-19T06:00:00,0,0.44,1046,250,6.7
2016-01-19T06:30:00,-1,0.44,1046,240,5.1
2016-01-19T07:00:00,-1,0.0,50000,240,6.7
2016-01-19T07:30:00,0,0.0,50000,240,6.7
2016-01-19T08:00:00,-1,0.17,3496,240,7.2
2016-01-19T08:30:00,-1,0.17,3496,240,6.7
2016-01-19T09:00:00,-1,0.0,23817,250,7.2
2016-01-19T09:30:00,-1,0.0,23817,240,7.7
2016-01-19T10:00:00,-1,0.04,17279,240,7.7
2016-01-19T10:30:00,-1,0.04,17279,240,8.2
2016-01-19T11:00:00,-1,0.18,1680,240,7.7
2016-01-19T11:30:00,-1,0.18,1680,250,6.7
2016-01-19T12:00:00,-1,0.67,1209,240,5.7
2016-01-19T12:30:00,-1,0.67,1209,260,8.7
2016-01-19T13:00:00,-1,0.05,2416,240,6.2
2016-01-19T13:30:00,-1,0.05,2416,240,5.1
2016-01-19T14:00:00,-1,0.22,1974,250,6.7
2016-01-19T14:30:00,-1,0.22,1974,250,5.7
2016-01-19T15:00:00,0,0.0,12885,250,6.7
2016-01-19T15:30:00,-1,0.0,12885,240,6.2
2016-01-19T16:00:00,-1,0.04,16734,240,7.2
2016-01-19T16:30:00,-1,0.04,16734,240,7.2
2016-01-19T17:00:00,-1,0.0,5887,240,7.7
2016-01-19T17:30:00,-1,0.0,5887,240,8.2
2016-01-19T18:00:00,-1,0.17,2024,250,6.7
2016-01-19T18:30:00,-1,0.17,2024,240,5.1
2016-01-19T19:00:00,-1,0.43,247,230,7.7
2016-01-19T19:30:00,-1,0.43,247,240,7.7
2016-01-19T20:00:00,-1,1.45,772,240,7.2
2016-01-19T20:30:00,0,1.45,772,270,10.3
2016-01-19T21:00:00,0,0.14,3058,290,6.7
2016-01-19T21:30:00,0,0.14,3058,330,4.1
2016-01-19T22:00:00,-1,0.4,687,290,4.1
2016-01-19T22:30:00,-1,0.4,687,290,4.6
2016-01-19T23:00:00,0,0.3,3208,290,7.7
2016-01-19T23:30:00,0,0.3,3208,300,6.2
2016-01-20T00:00:00,0,0.03,50000,290,7.2
2016-01-20T00:30:00,0,0.03,50000,270,6.2
2016-01-20T01:00:00,0,0.0,5985,260,5.1
2016-01-20T02:00:00,-1,0.07,50000,240,6.7
2016-01-20T03:00:00,-1,0.29,1839,240,6.7
2016-01-20T04:00:00,-2,0.03,50000,240,5.7
2016-01-20T04:30:00,-1,0.03,50000,240,6.7
2016-01-20T05:00:00,-1,0.0,10194,240,6.2
2016-01-20T05:30:00,-2,0.0,10194,240,7.2
2016-01-20T06:00:00,-1,0.0,31709,230,8.2
2016-01-20T06:30:00,-2,0.0,31709,230,7.7
2016-01-20T07:00:00,-2,0.34,556,230,9.3
2016-01-20T07:30:00,-2,0.34,556,240,8.2
2016-01-20T08:00:00,-2,0.19,2068,240,9.3
2016-01-20T08:30:00,-1,0.19,2068,230,9.8
2016-01-20T09:00:00,-1,0.42,1612,240,8.7
2016-01-20T09:30:00,0,0.42,1612,250,9.8
2016-01-20T10:00:00,1,0.05,5324,240,8.7
2016-01-20T10:30:00,1,0.05,5324,330,8.2
2016-01-20T11:00:00,1,0.08,48159,320,6.2
2016-01-20T11:30:00,1,0.08,48159,330,2.6
2016-01-20T12:00:00,1,0.0,13252,300,7.2
2016-01-20T12:30:00,2,0.0,13252,290,9.8
2016-01-20T13:00:00,1,0.11,22778,310,5.7
2016-01-20T13:30:00,1,0.11,22778,290,7.2
2016-01-20T14:00:00,0,0.0,6837,290,7.2
2016-01-20T14:30:00,0,0.0,6837,310,6.7
2016-01-20T15:00:00,0,0.61,445,300,9.8
2016-01-20T15:30:00,0,0.61,445,290,5.1
2016-01-20T16:00:00,0,0.0,38908,280,10.3
2016-01-20T16:30:00,0,0.0,38908,280,9.8
2016-01-20T17:00:00,0,0.57,1916,280,3.6
2016-01-20T17:30:00,0,0.57,1916,270,7.2
2016-01-20T18:00:00,0,0.38,32156,290,7.2
2016-01-20T18:30:00,0,0.38,32156,280,5.7
2016-01-20T19:00:00,0,0.04,2114,300,5.1
2016-01-20T19:30:00,0,0.04,2114,280,7.7
2016-01-20T20:00:00,0,0.04,6043,280,6.7
2016-01-20T20:30:00,0,0.04,6043,300,4.6
2016-01-20T21:00:00,0,0.09,3193,260,3.6
2016-01-20T21:30:00,0,0.09,3193,250,4.1
2016-01-20T22:00:00,0,0.03,4387,260,7.2
2016-01-20T22:30:00,0,0.03,4387,270,6.2
2016-01-20T23:00:00,-1,0.03,14530,240,4.1
2016-01-20T23:30:00,-1,0.03,14530,240,4.6
2016-01-21T00:00:00,-1,0.62,789,240,4.1
2016-01-21T01:00:00,-1,0.0,28233,220,2.1
2016-01-21T02:00:00,-1,0.15,4441,240,3.6
2016-01-21T03:00:00,-1,0.22,50000,240,4.6
2016-01-21T04:00:00,0,0.0,32889,240,6.2
2016-01-21T05:00:00,-1,0.01,3584,250,4.1
2016-01-21T05:30:00,-1,0.01,3584,250,3.6
2016-01-21T06:00:00,-1,0.04,42018,180,1.5
2016-01-21T06:30:00,-1,0.04,42018,230,1.5
2016-01-21T07:00:00,-1,0.01,45439,0,0.5
2016-01-21T07:30:00,-1,0.01,45439,100,1.5
2016-01-21T08:00:00,-2,0.0,50000,0,1.0
2016-01-21T08:30:00,-2,0.0,50000,0,1.0
2016-01-21T09:00:00,-2,0.03,50000,0,0.5
2016-01-21T09:30:00,-2,0.03,50000,0,1.0
2016-01-21T10:00:00,-2,0.02,39002,90,2.1
2016-01-21T10:30:00,-3,0.02,39002,0,1.0
2016-01-21T11:00:00,-3,0.1,34879,80,1.5
2016-01-21T11:30:00,-3,0.1,34879,80,1.5
2016-01-21T12:00:00,-3,0.0,37445,90,2.1
2016-01-21T12:30:00,-3,0.0,37445,110,1.5
2016-01-21T13:00:00,-3,0.0,37493,110,2.6
2016-01-21T13:30:00,-4,0.0,37493,100,2.6
2016-01-21T14:00:00,-4,0.0,30740,100,2.6
2016-01-21T14:30:00,-4,0.0,30740,90,2.6
2016-01-21T15:00:00,-5,0.09,38460,100,2.6
2016-01-21T15:30:00,-5,0.09,38460,90,2.6
2016-01-21T16:00:00,-6,0.0,10794,100,3.6
2016-01-21T16:30:00,-6,0.0,10794,110,3.6
2016-01-21T17:00:00,-5,0.06,25036,120,3.1
2016-01-21T17:30:00,-7,0.06,25036,120,3.6
2016-01-21T18:00:00,-7,0.04,16826,120,3.6
2016-01-21T18:30:00,-7,0.04,16826,110,3.6
2016-01-21T19:00:00,-7,0.0,41343,90,3.1
2016-01-21T19:30:00,-7,0.0,41343,120,3.1
2016-01-21T20:00:00,-8,0.0,30870,90,2.6
2016-01-21T20:30:00,-9,0.0,30870,100,2.6
2016-01-21T21:00:00,-9,0.03,29214,100,2.6
2016-01-21T21:30:00,-9,0.03,29214,110,2.6
2016-01-21T22:00:00,-9,0.0,18301,90,1.5
2016-01-21T22:30:00,-11,0.0,18301,80,2.1
2016-01-21T23:00:00,-10,0.06,39886,120,1.5
2016-01-21T23:30:00,-10,0.06,39886,90,3.1
2016-01-22T00:00:00,-9,0.0,50000,100,2.6
2016-01-22T00:30:00,-8,0.0,50000,80,2.1
2016-01-22T01:00:00,-9,0.0,50000,0,1.0
2016-01-22T02:00:00,-9,0.02,50000,120,2.6
2016-01-22T03:00:00,-8,0.0,50000,120,2.6
2016-01-22T04:00:00,-7,0.0,50000,120,4.1
2016-01-22T04:30:00,-6,0.0,50000,110,3.1
2016-01-22T05:00:00,-6,0.0,50000,150,2.1
2016-01-22T05:30:00,-6,0.0,50000,120,2.1
2016-01-22T06:00:00,-6,0.0,43141,130,2.6
2016-01-22T06:30:00,-5,0.0,43141,0,1.0
2016-01-22T07:00:00,-5,0.02,50000,0,0.5
2016-01-22T07:30:00,-6,0.02,50000,90,2.1
2016-01-22T08:00:00,-7,0.01,50000,110,3.6
2016-01-22T08:30:00,-7,0.01,50000,120,3.1
2016-01-22T09:00:00,-8,0.03,50000,130,4.1
2016-01-22T09:30:00,-7,0.03,50000,140,4.6
2016-01-22T10:00:00,-7,0.06,50000,120,3.1
2016-01-22T10:30:00,-7,0.06,50000,140,3.6
2016-01-22T11:00:00,-7,0.0,48930,130,3.6
2016-01-22T11:30:00,-7,0.0,48930,130,4.1
2016-01-22T12:00:00,-7,0.0,50000,130,4.1
2016-01-22T12:30:00,-7,0.0,50000,120,4.1
2016-01-22T13:00:00,-6,0.0,50000,110,5.1
2016-01-22T13:30:00,-6,0.0,50000,120,3.1
2016-01-22T14:00:00,-6,0.0,50000,110,6.7
2016-01-22T14:30:00,-6,0.0,50000,100,5.1
2016-01-22T15:00:00,-7,0.1,50000,120,6.2
2016-01-22T15:30:00,-7,0.1,50000,80,1.5
2016-01-22T16:00:00,-7,0.0,50000,90,2.6
2016-01-22T16:30:00,-7,0.0,50000,90,3.1
2016-01-22T17:00:00,-8,0.0,50000,110,2.1
2016-01-22T17:30:00,-8,0.0,50000,100,3.6
2016-01-22T18:00:00,-9,0.05,50000,80,3.6
2016-01-22T18:30:00,-9,0.05,50000,90,4.6
2016-01-22T19:00:00,-9,0.0,50000,90,4.1
2016-01-22T19:30:00,-8,0.0,50000,110,3.6
2016-01-22T20:00:00,-8,0.0,50000,110,4.1
2016-01-22T20:30:00,-8,0.0,50000,100,4.1
2016-01-22T21:00:00,-8,0.0,50000,110,3.6
2016-01-22T21:30:00,-7,0.0,50000,120,3.6
2016-01-22T22:00:00,-7,0.05,50000,140,2.1
2016-01-22T22:30:00,-6,0.05,50000,100,3.6
